Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0041,0.08226317280381035,0.0733188353523431,0.0733188353523431,0.3468613640988455,0.20957957683176012,4123.375,54.906,4.206626166947837,2.854699808518509,1.3519263584293277,6.68952582394097,8.848401000465847,-9.003072022686227e-05,0.038848674734701924,89.12716693677908,60.42171268519718,6.332360308341871,,Invalid : Discharge Ah significantly lower than average
2,B0041,0.08295568789372842,1.3271320916285707,0.0733188353523431,0.34975388947879255,4.375761087348236,3873.625,4736.453,4.206671804222492,3.2971387743977756,0.9095330298247166,7.186453991855453,14.727121106917275,-0.0003092349017982946,0.0019805450653680107,1599.8084342675963,1251.0971911903675,114.62100482869877,-108.2886445203569,Invalid : Charge Ah less than Discharge Ah
3,B0041,0.07490148325398069,1.259335507947988,0.0733188353523431,0.31592217887097135,4.183114885177712,3579.718,4492.218,4.206876007969804,3.3215771363056676,0.8852988716641361,6.902069697097104,13.840341109023614,-0.0007018482292775553,0.0019802002547604143,1681.322522916874,1324.096617757937,108.76558727498309,5.855417553715682,Invalid : Charge Ah less than Discharge Ah
4,B0041,0.07472593492570045,1.224585489594281,0.0733188353523431,0.3151848505305578,4.064030744060828,3586.297,4367.657,4.206887353333101,3.3186147359745672,0.8882726173585334,6.828777716900229,14.181485129075064,-0.0005627331613885665,0.0018514507656575648,1638.769044257364,1289.4118283983996,105.76431705731406,3.001270217669031,Invalid : Charge Ah less than Discharge Ah
5,B0041,0.07703652358328231,1.1858919194918176,0.0733188353523431,0.32491449981338805,3.92599953775874,3922.985,4230.016,4.206797068868167,3.3102994302440516,0.8964976386241155,6.795356456712007,14.352528983762204,0.00010118658367003604,0.0018708583469808577,1539.3891940227272,1208.3177389785944,102.42245236009948,3.341864697214575,Invalid : Charge Ah less than Discharge Ah
6,B0041,0.0716351404001741,1.1457381166739218,0.0733188353523431,0.30221095325667247,3.7956618435027956,3693.125,4085.2029999999995,4.206913651520723,3.3128146257473983,0.8940990257733246,6.710304494031703,12.628628797798616,-0.00025984046094860573,0.0018887235468098209,1599.4079306238607,1255.964352913139,98.95447109756155,3.4679812625379327,Invalid : Charge Ah less than Discharge Ah
7,B0041,0.07751035021008394,1.1262764539022216,0.0733188353523431,0.32690565666944343,3.71044989892144,3972.125,4016.75,4.206772892269785,3.2942469230437337,0.9125259692260514,7.290849922031273,14.080972066323003,-0.00020925818291776734,0.001904427443117203,1453.0658819751989,1135.02162572651,97.27361705401857,1.680854043542979,Invalid : Charge Ah less than Discharge Ah
8,B0041,0.07323614066998066,1.099439724798446,0.0733188353523431,0.30893105677432964,3.6091268976269966,3614.172,3920.953,4.20678228904731,3.2826534773845832,0.9241288116627269,7.314307375777619,13.400963787224589,-0.0005477842816272394,0.0019473192715157071,1501.2256445254004,1168.2628918281337,94.95579739191122,2.317819662107354,Invalid : Charge Ah less than Discharge Ah
9,B0041,0.07647953848751815,1.083930340116937,0.0733188353523431,0.3226059059225993,3.565552272994842,3922.453,3865.453,4.206933005947925,3.289221384125765,0.9177116218221602,6.965858867012901,13.143596987494345,-0.00021261840419289408,0.0016011504932798993,1417.281486725812,1105.2346555150486,93.61629149970729,1.3395058922039311,Invalid : Charge Ah less than Discharge Ah
10,B0041,0.06424611205710579,1.0735554708915958,0.0733188353523431,0.2711534261630863,3.5117612875572,3344.828,3827.844,4.206948373316577,3.271098395963795,0.9358499773527824,7.582170411966386,14.550240012330288,-0.0005429547515930916,0.002599886666668203,1671.0045736889967,1295.1196439778848,92.72024057676136,0.8960509229459319,Invalid : Charge Ah less than Discharge Ah
11,B0041,0.07507761714242714,1.0525519577400626,0.0733188353523431,0.3167209023822704,3.4405705257781545,3972.953,3752.5,4.2068362766366985,3.268538491230276,0.9382977854064225,6.701299409558547,14.154327236481723,-0.00017604411276994582,0.001964284285182319,1401.951737151304,1086.309902472276,90.90622085894468,1.8140197178166773,Invalid : Charge Ah less than Discharge Ah
12,B0041,0.06933310256380072,1.0408534254399973,0.0733188353523431,0.29257720240928775,3.4017412715267854,3743.625,3710.625,4.206900278116587,3.2681226740296165,0.9387776040869702,6.844975415045018,14.16764127476558,0.0002360677409382821,0.002010592962942235,1501.2358988005735,1162.6815908807796,89.89584854128864,1.010372317656035,Invalid : Charge Ah less than Discharge Ah
13,B0041,0.07307113188640114,1.0291562647944619,0.0733188353523431,0.30829799189064133,3.342598429521866,3556.484,3669.454,4.206978705154531,3.247916279424841,0.9590624257296896,7.177769845647744,14.35083429738619,-0.0005376715263459834,0.0027488090739445914,1408.4307143269973,1084.210250291719,88.88559468992655,1.0102538513620942,Invalid : Charge Ah less than Discharge Ah
14,B0041,0.06674002870621518,1.01880239103892,0.0733188353523431,0.28167274282621546,3.32787452590839,3473.453,3632.359,4.206975542298433,3.2664592965143457,0.940516245784087,7.133151690075156,13.643368911603435,0.0001636214741442633,0.0018973733411279362,1526.5237531191588,1181.468427692913,87.99135709201467,0.8942375979118822,Invalid : Charge Ah less than Discharge Ah
15,B0041,0.06603609875828728,1.0102480113651482,0.0733188353523431,0.278713127202524,3.2979880044409233,3333.765,3601.078,4.207041477962009,3.2647688580815712,0.9422726198804376,7.318178440570447,13.530544282525703,-0.00046711855585008903,0.0018833161014533157,1529.8420566347672,1183.2912348059137,87.25253719603077,0.7388198959838945,Invalid : Charge Ah less than Discharge Ah
16,B0041,0.06502252356989924,0.998346730801913,0.0733188353523431,0.2744835325606386,3.2599160366859183,3419.203,3558.969,4.2070130752749195,3.2651128022706017,0.9419002730043178,7.181275793977015,12.529172498140111,-0.0006191119234907025,0.0017164389976291195,1535.386010862359,1187.654503814629,86.22465402938057,1.0278831666501986,Invalid : Charge Ah less than Discharge Ah
17,B0041,0.06828477636684444,1.005855622739893,0.0733188353523431,0.2882029276947622,3.2661683907012407,3523.5,3585.531,4.207067267280357,3.2468868121257093,0.960180455154648,7.594938533850786,14.59450574300516,-0.0005887513264550427,0.0025592859422862795,1473.0305585774524,1133.2877208521847,86.87317782328958,-0.6485237939090069,Invalid : Charge Ah less than Discharge Ah
18,B0041,0.06385772003686138,0.9811573895921116,0.0733188353523431,0.26960245245059755,3.1896446792925977,3213.813000000006,3497.188,4.207105436587122,3.2506181873491746,0.9564872492379477,7.176640928819053,12.79880808352248,-0.000472748802437232,0.0017976278156694569,1536.4741945464793,1183.0918637051618,84.74005458804461,2.133123235244966,Invalid : Charge Ah less than Discharge Ah
19,B0041,0.06843691511363906,0.9954356349984705,0.0733188353523431,0.2888590724672442,3.2363235963519994,3549.938,3548.453,4.20696328953721,3.2510695562191656,0.9558937333180446,6.9915994930041885,13.71449439237538,0.00019265705846793554,0.0019450659062447803,1454.530253658506,1120.3814956232643,85.97323012949302,-1.2331755414484036,Invalid : Charge Ah less than Discharge Ah
20,B0041,0.06571741420369438,0.9906153682957504,0.0733188353523431,0.2774298103603793,3.2132790068880643,3322.984,3531.172,4.207075201075947,3.243591097080926,0.9634841039950208,6.973683086469543,14.566490605390449,-6.651489074537773e-05,0.002611951261812897,1507.3864063264707,1158.2313388435218,85.55691602143003,0.4163141080629913,Invalid : Charge Ah less than Discharge Ah
21,B0041,0.06442450011894521,0.9718158235121521,0.0733188353523431,0.2720072185473923,3.16368298880885,9243.75,3463.031,4.207024226145713,3.2552462742279262,0.9517779519177871,7.011797914574202,12.8054689617163,-7.566463845327733e-05,0.001863674723718849,1508.4569095886113,1163.087878955549,83.93324741525994,1.6236686061700851,Invalid : Charge Ah less than Discharge Ah
22,B0041,0.07436489764174506,0.9822442197375525,0.0733188353523431,0.31380013840806015,3.1808484146480334,3637.0,3501.015,4.206950868137764,3.2382264210559084,0.9687244470818559,6.965897088287539,14.628343091494068,-0.0003549001004375421,0.002833571271599271,1320.843907389668,1013.6542420869536,84.83392132831436,-0.900673913054419,Invalid : Charge Ah less than Discharge Ah
23,B0041,0.06591230051382786,0.9659256220678079,0.0733188353523431,0.2782644238206249,3.1193958789172465,3215.5,3442.391,4.207080596435023,3.2293806429341614,0.9776999535008613,7.1024517935326505,13.9623316030096,-0.00041243291525993627,0.002056387513637375,1465.4709584369075,1121.0185750975033,83.42452577974761,1.4093955485667493,Invalid : Charge Ah less than Discharge Ah
24,B0041,0.06834608859227462,0.965707978568992,0.0733188353523431,0.2885147920388849,3.134065513371048,3406.2809999999968,3441.282,4.207126853778366,3.2451336982121703,0.9619931555661956,7.350061855401599,13.39709357753663,-0.0007152176479867689,0.0019455899586570333,1412.9674403608067,1086.2755047057174,83.40572846734287,0.01879731240474314,Invalid : Charge Ah less than Discharge Ah
25,B0041,0.06717661074341028,0.9634542272382843,0.0733188353523431,0.2836146652534568,3.121498523634216,3364.812,3433.984,4.2071066374837525,3.239651797268632,0.9674548402151206,7.24679153459947,13.826250821903246,0.0001534074019426981,0.002069372374005453,1434.210831085721,1100.6125232785967,83.21107772851344,0.19465073882942363,Invalid : Charge Ah less than Discharge Ah
26,B0041,0.06550571602322411,0.9589390736383896,0.0733188353523431,0.2765825657973256,3.1011589748512556,3277.594,3417.829,4.207155974804368,3.2337671282248124,0.9733888465795557,8.008494177343666,13.999900823354777,-0.0007394660525763476,0.002351798325885945,1463.90136900177,1121.2416682560265,82.82111545886418,0.38996226964925995,Invalid : Charge Ah less than Discharge Ah
